Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
11,1632063924437,19/09/2021 15:05:24,1632063923800,1,19/09/2021 16:05:23,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,6440.0999999996275,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
12,1632063924890,19/09/2021 15:05:24,1632063924250,1,19/09/2021 16:05:24,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,1,Screen 2,fixation,fixation,449.9060000000027,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
13,1632063935644,19/09/2021 15:05:35,1632063935014,1,19/09/2021 16:05:35,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,10762.10000000149,,,click,1,0,1,0,609,252,,,1,Task,Image3.PNG,1,
14,1632063935900,19/09/2021 15:05:35,1632063935263,1,19/09/2021 16:05:35,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,11010.300000000745,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
15,1632063942950,19/09/2021 15:05:42,1632063942302,1,19/09/2021 16:05:42,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,7023.700000001118,,,,,0,1,0,,,,,,Break,,,
16,1632063947301,19/09/2021 15:05:47,1632063946655,1,19/09/2021 16:05:46,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,4345.39999999851,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
17,1632063947738,19/09/2021 15:05:47,1632063947093,1,19/09/2021 16:05:47,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,449.84300000000076,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1632063950768,19/09/2021 15:05:50,1632063950134,1,19/09/2021 16:05:50,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,3035,,,click,1,0,1,0,93,167,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1632063952210,19/09/2021 15:05:52,1632063951566,1,19/09/2021 16:05:51,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,4467.10000000149,,,click,2,0,1,0,162,49,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1632063954422,19/09/2021 15:05:54,1632063953774,1,19/09/2021 16:05:53,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,6674.9000000003725,,,click,3,0,1,0,417,147,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1632063955360,19/09/2021 15:05:55,1632063954710,1,19/09/2021 16:05:54,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,7610.9000000003725,,,click,4,0,1,0,482,86,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1632063957776,19/09/2021 15:05:57,1632063957090,1,19/09/2021 16:05:57,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,9996.627999999997,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1632063961404,19/09/2021 15:06:01,1632063960766,1,19/09/2021 16:06:00,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,3671.5,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
24,1632063961843,19/09/2021 15:06:01,1632063961205,1,19/09/2021 16:06:01,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,449.8319999999949,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1632063971847,19/09/2021 15:06:11,1632063971202,1,19/09/2021 16:06:11,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,Zone1,timelimit_screen,9996.732000000004,,,,,0,1,0,,,1,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
26,1632063978329,19/09/2021 15:06:18,1632063977678,1,19/09/2021 16:06:17,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,6459.800000000745,,,,,0,1,0,,,,,,End,,,
27,1632063978406,19/09/2021 15:06:18,1632063977682,1,19/09/2021 16:06:17,53563,20,task-xa72,,15848980,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Visual Search Click on Location,9,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,88026,,,,,0,1,0,,,,,,,,,
1,1634208981562,14/10/2021 10:56:21,1634208981438,1,14/10/2021 11:56:21,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1634208995694,14/10/2021 10:56:35,1634208995531,1,14/10/2021 11:56:35,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14057,,,,,0,1,0,,,,,,Instructions,,,
3,1634208996100,14/10/2021 10:56:36,1634208995973,1,14/10/2021 11:56:35,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 2,fixation,fixation,460,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
4,1634209008895,14/10/2021 10:56:48,1634209008790,1,14/10/2021 11:56:48,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,12807,,,click,1,0,1,0,159,213,,,1,Task,Image2.PNG,1,
5,1634209009175,14/10/2021 10:56:49,1634209009032,1,14/10/2021 11:56:49,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,13049.000000000004,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
6,1634209009593,14/10/2021 10:56:49,1634209009489,1,14/10/2021 11:56:49,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,5,2,1,Screen 2,fixation,fixation,457,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
7,1634209018006,14/10/2021 10:56:58,1634209017810,1,14/10/2021 11:56:57,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,5,2,2,Screen 1,advancementZone,click_painting,8313.000000000007,,,click,1,0,1,0,480,93,,,1,Task,Image4.PNG,1,
8,1634209018207,14/10/2021 10:56:58,1634209018048,1,14/10/2021 11:56:58,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,5,2,2,Screen 1,advancementZone,click_painting,8551,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
9,1634209018597,14/10/2021 10:56:58,1634209018505,1,14/10/2021 11:56:58,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,1,Screen 2,fixation,fixation,457,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
10,1634209038895,14/10/2021 10:57:18,1634209032780,1,14/10/2021 11:57:12,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,14266,,,click,1,0,1,0,490,121,,,1,Task,Image1.PNG,1,
11,1634209039308,14/10/2021 10:57:19,1634209033020,1,14/10/2021 11:57:13,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,2,3,2,Screen 1,advancementZone,click_painting,14506,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
12,1634209039308,14/10/2021 10:57:19,1634209033486,1,14/10/2021 11:57:13,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,1,Screen 2,fixation,fixation,466,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
13,1634209048384,14/10/2021 10:57:28,1634209048258,1,14/10/2021 11:57:28,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,14764,,,click,1,0,1,0,606,250,,,1,Task,Image3.PNG,1,
14,1634209048587,14/10/2021 10:57:28,1634209048500,1,14/10/2021 11:57:28,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,15006,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
15,1634209053297,14/10/2021 10:57:33,1634209053191,1,14/10/2021 11:57:33,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,4668.999999999985,,,,,0,1,0,,,,,,Break,,,
16,1634209055573,14/10/2021 10:57:35,1634209055465,1,14/10/2021 11:57:35,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,2259,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
17,1634209055991,14/10/2021 10:57:35,1634209055908,1,14/10/2021 11:57:35,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,451,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1634209059033,14/10/2021 10:57:39,1634209058914,1,14/10/2021 11:57:38,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,2997,,,click,1,0,1,0,100,170,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1634209061044,14/10/2021 10:57:41,1634209060906,1,14/10/2021 11:57:40,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,4988,,,click,2,0,1,0,417,150,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1634209062420,14/10/2021 10:57:42,1634209062301,1,14/10/2021 11:57:42,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,6384,,,click,3,0,1,0,482,95,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1634209064796,14/10/2021 10:57:44,1634209064687,1,14/10/2021 11:57:44,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,8769.999999999985,,,click,4,0,1,0,353,30,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1634209066048,14/10/2021 10:57:46,1634209065913,1,14/10/2021 11:57:45,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,10004,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1634209068929,14/10/2021 10:57:48,1634209068654,1,14/10/2021 11:57:48,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,2728,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
24,1634209069214,14/10/2021 10:57:49,1634209069106,1,14/10/2021 11:57:49,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,462,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1634209071403,14/10/2021 10:57:51,1634209071281,1,14/10/2021 11:57:51,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,2163.0000000000146,,,click,1,0,1,0,98,169,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
26,1634209076338,14/10/2021 10:57:56,1634209076223,1,14/10/2021 11:57:56,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,7106,,,click,2,0,1,0,351,33,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
27,1634209077760,14/10/2021 10:57:57,1634209077640,1,14/10/2021 11:57:57,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,8523,,,click,3,0,1,0,412,153,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
28,1634209077947,14/10/2021 10:57:57,1634209077878,1,14/10/2021 11:57:57,53563,20,task-xa72,,16377918,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Visual Search Click on Location,9,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,8761,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
