Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
11,1627134570762,24/07/2021 13:49:30,1627134571240,1,24/07/2021 14:49:31,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,2427,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
12,1627134571200,24/07/2021 13:49:31,1627134571685,1,24/07/2021 14:49:31,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,1,Screen 2,fixation,fixation,444.5,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
13,1627134574843,24/07/2021 13:49:34,1627134575335,1,24/07/2021 14:49:35,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,3647,,,click,1,0,1,0,484,93,,,1,Task,Image4.PNG,1,
14,1627134575096,24/07/2021 13:49:35,1627134575581,1,24/07/2021 14:49:35,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,3894,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
15,1627134578761,24/07/2021 13:49:38,1627134579238,1,24/07/2021 14:49:39,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,3650,,,,,0,1,0,,,,,,Break,,,
16,1627134579951,24/07/2021 13:49:39,1627134580427,1,24/07/2021 14:49:40,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone1,continue_button,1183,,,,,0,1,0,,,,,,Prompt,,,Find three Ys within 10 seconds
17,1627134580395,24/07/2021 13:49:40,1627134580866,1,24/07/2021 14:49:40,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,fixation,fixation,444.52000000000044,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
18,1627134582384,24/07/2021 13:49:42,1627134582863,1,24/07/2021 14:49:42,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,1993,,,click,1,0,1,0,414,148,,,2,Task_paced,Image5_three.PNG,3,
19,1627134583204,24/07/2021 13:49:43,1627134583689,1,24/07/2021 14:49:43,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,2819,,,click,2,0,1,0,99,168,,,2,Task_paced,Image5_three.PNG,3,
20,1627134590390,24/07/2021 13:49:50,1627134590869,1,24/07/2021 14:49:50,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,Zone1,timelimit_screen,10001.279999999999,,,,,0,1,0,,,1,,2,Task_paced,Image5_three.PNG,3,
21,1627134592682,24/07/2021 13:49:52,1627134593158,1,24/07/2021 14:49:53,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone1,continue_button,2281,,,,,0,1,0,,,,,,Prompt,,,Find as many Ys as you can within 10 seconds
22,1627134593119,24/07/2021 13:49:53,1627134593597,1,24/07/2021 14:49:53,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,1,Screen 1,fixation,fixation,444.5,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,
23,1627134595904,24/07/2021 13:49:55,1627134596391,1,24/07/2021 14:49:56,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,2791,,,click,1,0,1,0,94,171,,,2,Task_paced,Image6_many.PNG,10,
24,1627134596560,24/07/2021 13:49:56,1627134597045,1,24/07/2021 14:49:57,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,3446,,,click,2,0,1,0,160,50,,,2,Task_paced,Image6_many.PNG,10,
25,1627134597719,24/07/2021 13:49:57,1627134598195,1,24/07/2021 14:49:58,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,4596,,,click,3,0,1,0,354,32,,,2,Task_paced,Image6_many.PNG,10,
26,1627134598832,24/07/2021 13:49:58,1627134599304,1,24/07/2021 14:49:59,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,5705,,,click,4,0,1,0,419,155,,,2,Task_paced,Image6_many.PNG,10,
27,1627134599523,24/07/2021 13:49:59,1627134600016,1,24/07/2021 14:50:00,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,6416,,,click,5,0,1,0,479,90,,,2,Task_paced,Image6_many.PNG,10,
28,1627134603122,24/07/2021 13:50:03,1627134603599,1,24/07/2021 14:50:03,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,Zone1,timelimit_screen,10001.300000000003,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,
29,1627134604530,24/07/2021 13:50:04,1627134605010,1,24/07/2021 14:50:05,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,advancementZone,continue_button,1409,,,,,0,1,0,,,,,,End,,,
30,1627134604604,24/07/2021 13:50:04,1627134605013,1,24/07/2021 14:50:05,53563,19,task-xa72,,14557232,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Visual Search Click on Location,8,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,50484,,,,,0,1,0,,,,,,,,,
1,1627153510123,24/07/2021 19:05:10,1627153514647,1,24/07/2021 20:05:14,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1627153519280,24/07/2021 19:05:19,1627153523798,1,24/07/2021 20:05:23,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9111,,,,,0,1,0,,,,,,Instructions,,,
3,1627153519640,24/07/2021 19:05:19,1627153524248,1,24/07/2021 20:05:24,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 2,fixation,fixation,449.97600000000057,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
4,1627153529697,24/07/2021 19:05:29,1627153534241,1,24/07/2021 20:05:34,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,9966,,,click,1,0,1,0,165,215,,,1,Task,Image2.PNG,1,
5,1627153529869,24/07/2021 19:05:29,1627153534483,1,24/07/2021 20:05:34,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,10207.900000095367,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
6,1627153530346,24/07/2021 19:05:30,1627153534934,1,24/07/2021 20:05:34,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,2,1,Screen 2,fixation,fixation,450.34899999999834,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
7,1627153541286,24/07/2021 19:05:41,1627153545807,1,24/07/2021 20:05:45,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,2,2,Screen 1,advancementZone,click_painting,10853.5,,,click,1,0,1,0,488,126,,,1,Task,Image1.PNG,1,
8,1627153541456,24/07/2021 19:05:41,1627153546055,1,24/07/2021 20:05:46,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,2,2,Screen 1,advancementZone,click_painting,11100.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
9,1627153542019,24/07/2021 19:05:42,1627153546504,1,24/07/2021 20:05:46,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,3,1,Screen 2,fixation,fixation,449.8760000000002,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
10,1627153544844,24/07/2021 19:05:44,1627153549456,1,24/07/2021 20:05:49,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,2942.5,,,click,1,0,1,0,601,248,,,1,Task,Image3.PNG,1,
11,1627153545065,24/07/2021 19:05:45,1627153549687,1,24/07/2021 20:05:49,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,3174,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
12,1627153545543,24/07/2021 19:05:45,1627153550139,1,24/07/2021 20:05:50,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,1,Screen 2,fixation,fixation,450.4360000000015,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
13,1627153555400,24/07/2021 19:05:55,1627153559946,1,24/07/2021 20:05:59,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,9787.5,,,click,1,0,1,0,486,87,,,1,Task,Image4.PNG,1,
14,1627153555586,24/07/2021 19:05:55,1627153560193,1,24/07/2021 20:06:00,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,10033.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
15,1627153597734,24/07/2021 19:06:37,1627153602274,1,24/07/2021 20:06:42,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,42031.300000190735,,,,,0,1,0,,,,,,Break,,,
16,1627153600559,24/07/2021 19:06:40,1627153605173,1,24/07/2021 20:06:45,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone1,continue_button,2882.3999996185303,,,,,0,1,0,,,,,,Prompt,,,Find three Ys within 10 seconds
17,1627153601076,24/07/2021 19:06:41,1627153605608,1,24/07/2021 20:06:45,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,fixation,fixation,450.36699999999837,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
18,1627153604466,24/07/2021 19:06:44,1627153609078,1,24/07/2021 20:06:49,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,3446.5,,,click,1,0,1,0,358,32,,,2,Task_paced,Image5_three.PNG,3,
19,1627153607510,24/07/2021 19:06:47,1627153612050,1,24/07/2021 20:06:52,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,6418.800000190735,,,click,2,0,1,0,421,151,,,2,Task_paced,Image5_three.PNG,3,
20,1627153608936,24/07/2021 19:06:48,1627153613543,1,24/07/2021 20:06:53,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,7911.300000190735,,,click,3,0,1,0,99,177,,,2,Task_paced,Image5_three.PNG,3,
21,1627153609178,24/07/2021 19:06:49,1627153613783,1,24/07/2021 20:06:53,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,8145.800000190735,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
22,1627153614122,24/07/2021 19:06:54,1627153618664,1,24/07/2021 20:06:58,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone1,continue_button,4847.400000095367,,,,,0,1,0,,,,,,Prompt,,,Find as many Ys as you can within 10 seconds
23,1627153614507,24/07/2021 19:06:54,1627153619112,1,24/07/2021 20:06:59,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,1,Screen 1,fixation,fixation,450.1689999999944,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,
24,1627153617595,24/07/2021 19:06:57,1627153622090,1,24/07/2021 20:07:02,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,2955.7999997138977,,,click,1,0,1,0,418,154,,,2,Task_paced,Image6_many.PNG,10,
25,1627153618908,24/07/2021 19:06:58,1627153623479,1,24/07/2021 20:07:03,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,4344.599999904633,,,click,2,0,1,0,479,91,,,2,Task_paced,Image6_many.PNG,10,
26,1627153620470,24/07/2021 19:07:00,1627153625070,1,24/07/2021 20:07:05,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,5935.599999904633,,,click,3,0,1,0,349,30,,,2,Task_paced,Image6_many.PNG,10,
27,1627153621627,24/07/2021 19:07:01,1627153626098,1,24/07/2021 20:07:06,53563,19,task-xa72,,14560668,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Search Click on Location,8,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,6963.39999961853,,,click,4,0,1,0,160,51,,,2,Task_paced,Image6_many.PNG,10,
