Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
17,1642801613690,21/01/2022 21:46:53,1642800533881,0,21/01/2022 21:28:53,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,453.3191111111155,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1642801616477,21/01/2022 21:46:56,1642800536651,0,21/01/2022 21:28:56,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,2757.699999999997,,,click,1,0,1,0,351,31,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1642801618860,21/01/2022 21:46:58,1642800539044,0,21/01/2022 21:28:59,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,5150.9000000000015,,,click,2,0,1,0,481,91,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1642801622014,21/01/2022 21:47:02,1642800542207,0,21/01/2022 21:29:02,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,8312.800000000003,,,click,3,0,1,0,101,173,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1642801623694,21/01/2022 21:47:03,1642800543885,0,21/01/2022 21:29:03,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,10002.828000000001,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1642801625796,21/01/2022 21:47:05,1642800545980,0,21/01/2022 21:29:05,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,2080.5999999999913,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
23,1642801626244,21/01/2022 21:47:06,1642800546427,0,21/01/2022 21:29:06,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,453.5720000000001,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
24,1642801633487,21/01/2022 21:47:13,1642800553669,0,21/01/2022 21:29:13,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,7233.199999999997,,,click,1,0,1,0,354,34,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1642801636253,21/01/2022 21:47:16,1642800556432,0,21/01/2022 21:29:16,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,Zone1,timelimit_screen,10004.167555555556,,,,,0,1,0,,,1,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
26,1642801638149,21/01/2022 21:47:18,1642800558343,0,21/01/2022 21:29:18,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,1898,,,,,0,1,0,,,,,,End,,,
27,1642801638209,21/01/2022 21:47:18,1642800558351,0,21/01/2022 21:29:18,53563,21,task-9zzh,,18745672,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Visual Search Click on Location,9,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,,,END TASK,,,,,82188,,,,,0,1,0,,,,,,,,,
1,1642446377333,17/01/2022 19:06:17,1642446377209,0,17/01/2022 19:06:17,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1642446384177,17/01/2022 19:06:24,1642446384066,0,17/01/2022 19:06:24,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6816,,,,,0,1,0,,,,,,Instructions,,,
3,1642446384620,17/01/2022 19:06:24,1642446384517,0,17/01/2022 19:06:24,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 2,fixation,fixation,455,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
4,1642446388184,17/01/2022 19:06:28,1642446388097,0,17/01/2022 19:06:28,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,3567.999999999999,,,click,1,0,1,0,164,212,,,1,Task,Image2.PNG,1,
5,1642446388420,17/01/2022 19:06:28,1642446388330,0,17/01/2022 19:06:28,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,2,Screen 1,advancementZone,click_painting,3801.999999999999,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
6,1642446388881,17/01/2022 19:06:28,1642446388799,0,17/01/2022 19:06:28,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,2,1,Screen 2,fixation,fixation,468,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
7,1642446391826,17/01/2022 19:06:31,1642446391750,0,17/01/2022 19:06:31,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,2941,,,click,1,0,1,0,621,249,,,1,Task,Image3.PNG,1,
8,1642446392085,17/01/2022 19:06:32,1642446392004,0,17/01/2022 19:06:32,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,2,2,Screen 1,advancementZone,click_painting,3195,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
9,1642446392538,17/01/2022 19:06:32,1642446392456,0,17/01/2022 19:06:32,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,5,3,1,Screen 2,fixation,fixation,453,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
10,1642446394960,17/01/2022 19:06:34,1642446394883,0,17/01/2022 19:06:34,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,2416.999999999998,,,click,1,0,1,0,486,90,,,1,Task,Image4.PNG,1,
11,1642446395217,17/01/2022 19:06:35,1642446395130,0,17/01/2022 19:06:35,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,2662.999999999998,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
12,1642446395664,17/01/2022 19:06:35,1642446395582,0,17/01/2022 19:06:35,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,452,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
13,1642446397189,17/01/2022 19:06:37,1642446397109,0,17/01/2022 19:06:37,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,1518,,,click,1,0,1,0,490,119,,,1,Task,Image1.PNG,1,
14,1642446397439,17/01/2022 19:06:37,1642446397351,0,17/01/2022 19:06:37,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,1759,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
15,1642446399330,17/01/2022 19:06:39,1642446399245,0,17/01/2022 19:06:39,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,1872,,,,,0,1,0,,,,,,Break,,,
16,1642446401430,17/01/2022 19:06:41,1642446401356,0,17/01/2022 19:06:41,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,2094,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
17,1642446401891,17/01/2022 19:06:41,1642446401810,0,17/01/2022 19:06:41,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,468,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1642446403251,17/01/2022 19:06:43,1642446403179,0,17/01/2022 19:06:43,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,1358.0000000000036,,,click,1,0,1,0,166,45,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1642446404657,17/01/2022 19:06:44,1642446404576,0,17/01/2022 19:06:44,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,2755,,,click,2,0,1,0,104,171,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1642446407194,17/01/2022 19:06:47,1642446407106,0,17/01/2022 19:06:47,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,5285,,,click,3,0,1,0,465,95,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1642446409033,17/01/2022 19:06:49,1642446408946,0,17/01/2022 19:06:48,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,7126,,,click,4,0,1,0,358,25,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1642446411374,17/01/2022 19:06:51,1642446411284,0,17/01/2022 19:06:51,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,9464,,,click,5,0,1,0,411,152,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1642446411901,17/01/2022 19:06:51,1642446411804,0,17/01/2022 19:06:51,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,9993,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1642446413229,17/01/2022 19:06:53,1642446413148,0,17/01/2022 19:06:53,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,1330,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1642446413682,17/01/2022 19:06:53,1642446413590,0,17/01/2022 19:06:53,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,453,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
26,1642446414876,17/01/2022 19:06:54,1642446414797,0,17/01/2022 19:06:54,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,1197,,,click,1,0,1,0,352,33,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
27,1642446416633,17/01/2022 19:06:56,1642446416552,0,17/01/2022 19:06:56,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,2952,,,click,2,0,1,0,419,149,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
28,1642446418101,17/01/2022 19:06:58,1642446418008,0,17/01/2022 19:06:58,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,4407,,,click,3,0,1,0,104,169,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
29,1642446418320,17/01/2022 19:06:58,1642446418240,0,17/01/2022 19:06:58,53563,21,task-9zzh,,18575705,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Visual Search Click on Location,9,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,4639,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
