Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
11,1627146887860,24/07/2021 17:14:47,1627146932734,1,24/07/2021 18:15:32,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,9619.200000047684,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
12,1627146888297,24/07/2021 17:14:48,1627146933190,1,24/07/2021 18:15:33,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,450.02999999999884,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
13,1627146943628,24/07/2021 17:15:43,1627146988514,1,24/07/2021 18:16:28,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,55316.40000009537,,,click,1,0,1,0,493,119,,,1,Task,Image1.PNG,1,
14,1627146943881,24/07/2021 17:15:43,1627146988767,1,24/07/2021 18:16:28,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,55569.299999952316,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
15,1627146955262,24/07/2021 17:15:55,1627147000141,1,24/07/2021 18:16:40,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,11324,,,,,0,1,0,,,,,,Break,,,
16,1627146959819,24/07/2021 17:15:59,1627147004708,1,24/07/2021 18:16:44,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone1,continue_button,4538.799999952316,,,,,0,1,0,,,,,,Prompt,,,Find three Ys within 10 seconds
17,1627146960259,24/07/2021 17:16:00,1627147005152,1,24/07/2021 18:16:45,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,fixation,fixation,450.4519999999902,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,
18,1627146963556,24/07/2021 17:16:03,1627147008444,1,24/07/2021 18:16:48,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,advancementZone,click_painting,3282.4000000953674,,,click,1,0,1,0,102,174,,,2,Task_paced,Image6_many.PNG,10,
19,1627146966686,24/07/2021 17:16:06,1627147011578,1,24/07/2021 18:16:51,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,advancementZone,click_painting,6416.299999952316,,,click,2,0,1,0,176,49,,,2,Task_paced,Image6_many.PNG,10,
20,1627146970267,24/07/2021 17:16:10,1627147015149,1,24/07/2021 18:16:55,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,Zone1,timelimit_screen,9994.350000000006,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,
21,1627146974191,24/07/2021 17:16:14,1627147019084,1,24/07/2021 18:16:59,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone1,continue_button,3895.7000000476837,,,,,0,1,0,,,,,,Prompt,,,Find as many Ys as you can within 10 seconds
22,1627146974647,24/07/2021 17:16:14,1627147019534,1,24/07/2021 18:16:59,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,1,Screen 1,fixation,fixation,450.54099999999744,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
23,1627146980511,24/07/2021 17:16:20,1627147025393,1,24/07/2021 18:17:05,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,advancementZone,click_painting,5849.899999856949,,,click,1,0,1,0,416,151,,,2,Task_paced,Image5_three.PNG,3,
24,1627146984643,24/07/2021 17:16:24,1627147029532,1,24/07/2021 18:17:09,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,Zone1,timelimit_screen,9994.231,,,,,0,1,0,,,1,,2,Task_paced,Image5_three.PNG,3,
25,1627146988111,24/07/2021 17:16:28,1627147033006,1,24/07/2021 18:17:13,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,advancementZone,continue_button,3458.5,,,,,0,1,0,,,,,,End,,,
26,1627146988163,24/07/2021 17:16:28,1627147033013,1,24/07/2021 18:17:13,53563,19,task-i37h,,14558835,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Search Click on Location,8,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,END TASK,,,,,174178,,,,,0,1,0,,,,,,,,,
1,1627153678081,24/07/2021 19:07:58,1627153723730,1,24/07/2021 20:08:43,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1536x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1627153683563,24/07/2021 19:08:03,1627153729234,1,24/07/2021 20:08:49,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5473,,,,,0,1,0,,,,,,Instructions,,,
3,1627153683974,24/07/2021 19:08:03,1627153729683,1,24/07/2021 20:08:49,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 2,fixation,fixation,450.40300000000025,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
4,1627153691494,24/07/2021 19:08:11,1627153737189,1,24/07/2021 20:08:57,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,click_painting,7496.899999999907,,,click,1,0,1,0,493,117,,,1,Task,Image1.PNG,1,
5,1627153691760,24/07/2021 19:08:11,1627153737425,1,24/07/2021 20:08:57,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,click_painting,7733.399999999907,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
6,1627153692166,24/07/2021 19:08:12,1627153737876,1,24/07/2021 20:08:57,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,3,2,1,Screen 2,fixation,fixation,450.47299999999996,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
7,1627153698375,24/07/2021 19:08:18,1627153744050,1,24/07/2021 20:09:04,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,6168.699999999953,,,click,1,0,1,0,163,214,,,1,Task,Image2.PNG,1,
8,1627153698594,24/07/2021 19:08:18,1627153744299,1,24/07/2021 20:09:04,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,6417.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
9,1627153699065,24/07/2021 19:08:19,1627153744750,1,24/07/2021 20:09:04,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,5,3,1,Screen 2,fixation,fixation,450.48799999999756,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
10,1627153704213,24/07/2021 19:08:24,1627153749900,1,24/07/2021 20:09:09,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,5144.199999999953,,,click,1,0,1,0,480,92.67021276595744,,,1,Task,Image4.PNG,1,
11,1627153704441,24/07/2021 19:08:24,1627153750139,1,24/07/2021 20:09:10,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,5383.40000000014,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
12,1627153704899,24/07/2021 19:08:24,1627153750591,1,24/07/2021 20:09:10,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,4,4,1,Screen 2,fixation,fixation,450.487000000001,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
13,1627153707979,24/07/2021 19:08:27,1627153753447,1,24/07/2021 20:09:13,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,2848.600000000093,,,click,1,0,1,0,613,248,,,1,Task,Image3.PNG,1,
14,1627153708394,24/07/2021 19:08:28,1627153753693,1,24/07/2021 20:09:13,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,4,4,2,Screen 1,advancementZone,click_painting,3094.399999999907,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
15,1627153712973,24/07/2021 19:08:32,1627153758670,1,24/07/2021 20:09:18,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,4969,,,,,0,1,0,,,,,,Break,,,
16,1627153715684,24/07/2021 19:08:35,1627153761373,1,24/07/2021 20:09:21,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,Zone1,continue_button,2686.4000000001397,,,,,0,1,0,,,,,,Prompt,,,Find three Ys within 10 seconds
17,1627153716172,24/07/2021 19:08:36,1627153761819,1,24/07/2021 20:09:21,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,fixation,fixation,450.4959999999992,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
18,1627153718221,24/07/2021 19:08:38,1627153763928,1,24/07/2021 20:09:23,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,2102.3000000000466,,,click,1,0,1,0,98,172,,,2,Task_paced,Image5_three.PNG,3,
19,1627153721858,24/07/2021 19:08:41,1627153767560,1,24/07/2021 20:09:27,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,5734.699999999953,,,click,2,0,1,0,358,32,,,2,Task_paced,Image5_three.PNG,3,
20,1627153723050,24/07/2021 19:08:43,1627153768751,1,24/07/2021 20:09:28,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,6925.300000000047,,,click,3,0,1,0,415,159,,,2,Task_paced,Image5_three.PNG,3,
21,1627153723290,24/07/2021 19:08:43,1627153768995,1,24/07/2021 20:09:28,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,advancementZone,click_painting,7167.699999999953,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,
22,1627153725369,24/07/2021 19:08:45,1627153771072,1,24/07/2021 20:09:31,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone1,continue_button,2058.600000000093,,,,,0,1,0,,,,,,Prompt,,,Find as many Ys as you can within 10 seconds
23,1627153725929,24/07/2021 19:08:45,1627153771512,1,24/07/2021 20:09:31,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,10,2,1,Screen 1,fixation,fixation,450.512999999999,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,
24,1627153727570,24/07/2021 19:08:47,1627153773268,1,24/07/2021 20:09:33,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,1749.4000000001397,,,click,1,0,1,0,420,147,,,2,Task_paced,Image6_many.PNG,10,
25,1627153728679,24/07/2021 19:08:48,1627153774375,1,24/07/2021 20:09:34,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,2856,,,click,2,0,1,0,94,176,,,2,Task_paced,Image6_many.PNG,10,
26,1627153730027,24/07/2021 19:08:50,1627153775690,1,24/07/2021 20:09:35,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,4171.199999999953,,,click,3,0,1,0,158,53,,,2,Task_paced,Image6_many.PNG,10,
27,1627153733176,24/07/2021 19:08:53,1627153778878,1,24/07/2021 20:09:38,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,advancementZone,click_painting,7359.800000000047,,,click,4,0,1,0,497,89,,,2,Task_paced,Image6_many.PNG,10,
28,1627153735810,24/07/2021 19:08:55,1627153781511,1,24/07/2021 20:09:41,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,10,2,2,Screen 2,Zone1,timelimit_screen,9994.282999999996,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,
29,1627153737835,24/07/2021 19:08:57,1627153783537,1,24/07/2021 20:09:43,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,advancementZone,continue_button,2018.1000000000931,,,,,0,1,0,,,,,,End,,,
30,1627153737899,24/07/2021 19:08:57,1627153783540,1,24/07/2021 20:09:43,53563,19,task-i37h,,14560703,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Visual Search Click on Location,8,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,END TASK,,,,,59810,,,,,0,1,0,,,,,,,,,
1,1627181462985,25/07/2021 02:51:02,1627181462876,-4,24/07/2021 22:51:02,53563,19,task-i37h,,14563960,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Search Click on Location,8,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
