Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
11,1633943120578,11/10/2021 09:05:20,1633943120983,1,11/10/2021 10:05:20,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,3,2,Screen 1,advancementZone,click_painting,21410.70000001788,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
12,1633943121033,11/10/2021 09:05:21,1633943121433,1,11/10/2021 10:05:21,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,450.16900000000896,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
13,1633943137600,11/10/2021 09:05:37,1633943137986,1,11/10/2021 10:05:37,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,16544.20000001788,,,click,1,0,1,0,494,113,,,1,Task,Image1.PNG,1,
14,1633943137821,11/10/2021 09:05:37,1633943138234,1,11/10/2021 10:05:38,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,16791.80000001192,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
15,1633943147664,11/10/2021 09:05:47,1633943148068,1,11/10/2021 10:05:48,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,9814.100000023842,,,,,0,1,0,,,,,,Break,,,
16,1633943150163,11/10/2021 09:05:50,1633943150565,1,11/10/2021 10:05:50,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 3,Zone1,continue_button,2484.300000011921,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
17,1633943150601,11/10/2021 09:05:50,1633943151001,1,11/10/2021 10:05:51,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,2,Screen 1,fixation,fixation,449.7320000000036,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
18,1633943154447,11/10/2021 09:05:54,1633943154868,1,11/10/2021 10:05:54,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,3861.0999999940395,,,click,1,0,1,0,96,173,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
19,1633943157216,11/10/2021 09:05:57,1633943157622,1,11/10/2021 10:05:57,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,6615.199999988079,,,click,2,0,1,0,420,151,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
20,1633943160246,11/10/2021 09:06:00,1633943160670,1,11/10/2021 10:06:00,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,9662.5,,,click,3,0,1,0,353,31,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
21,1633943160513,11/10/2021 09:06:00,1633943160921,1,11/10/2021 10:06:00,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,9910.5,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
22,1633943164010,11/10/2021 09:06:04,1633943164412,1,11/10/2021 10:06:04,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,1,Screen 3,Zone1,continue_button,3485.800000011921,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1633943164447,11/10/2021 09:06:04,1633943164851,1,11/10/2021 10:06:04,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 1,fixation,fixation,449.68399999999383,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1633943166905,11/10/2021 09:06:06,1633943167316,1,11/10/2021 10:06:07,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,2459.199999988079,,,click,1,0,1,0,483,91,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
25,1633943168654,11/10/2021 09:06:08,1633943169058,1,11/10/2021 10:06:09,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,4201.5999999940395,,,click,2,0,1,0,99,173,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
26,1633943170242,11/10/2021 09:06:10,1633943170663,1,11/10/2021 10:06:10,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,5806.4000000059605,,,click,3,0,1,0,358,32,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
27,1633943172588,11/10/2021 09:06:12,1633943172998,1,11/10/2021 10:06:12,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,8141.299999982119,,,click,4,0,1,0,166,49,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
28,1633943174450,11/10/2021 09:06:14,1633943174855,1,11/10/2021 10:06:14,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,Zone1,timelimit_screen,10000.353000000003,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
29,1633943178616,11/10/2021 09:06:18,1633943179018,1,11/10/2021 10:06:19,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,4158.5999999940395,,,,,0,1,0,,,,,,End,,,
30,1633943178693,11/10/2021 09:06:18,1633943179023,1,11/10/2021 10:06:19,53563,20,task-i37h,,16291767,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Search Click on Location,9,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,131658,,,,,0,1,0,,,,,,,,,
1,1636897898271,14/11/2021 13:51:38,1636897908381,0,14/11/2021 13:51:48,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1536x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1636897906485,14/11/2021 13:51:46,1636897916617,0,14/11/2021 13:51:56,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,8169.9000000003725,,,,,0,1,0,,,,,,Instructions,,,
3,1636897906891,14/11/2021 13:51:46,1636897917049,0,14/11/2021 13:51:57,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 2,fixation,fixation,449.89600000000064,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
4,1636897917727,14/11/2021 13:51:57,1636897927872,0,14/11/2021 13:52:07,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,click_painting,10801.19999999972,,,click,1,0,1,0,498,119,,,1,Task,Image1.PNG,1,
5,1636897917946,14/11/2021 13:51:57,1636897928115,0,14/11/2021 13:52:08,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,click_painting,11043.69999999972,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
6,1636897918415,14/11/2021 13:51:58,1636897928564,0,14/11/2021 13:52:08,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,2,1,Screen 2,fixation,fixation,449.9480000000003,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
7,1636897990926,14/11/2021 13:53:10,1636898001092,0,14/11/2021 13:53:21,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,72520.90000000037,,,click,1,0,1,0,159,213,,,1,Task,Image2.PNG,1,
8,1636897991206,14/11/2021 13:53:11,1636898001341,0,14/11/2021 13:53:21,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,72769.5,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
9,1636897991645,14/11/2021 13:53:11,1636898001790,0,14/11/2021 13:53:21,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,1,Screen 2,fixation,fixation,449.78300000001036,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
10,1636898018740,14/11/2021 13:53:38,1636898028905,0,14/11/2021 13:53:48,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,27102.200000000186,,,click,1,0,1,0,603,246,,,1,Task,Image3.PNG,1,
11,1636898018980,14/11/2021 13:53:38,1636898029138,0,14/11/2021 13:53:49,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,27335.100000000093,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
12,1636898019454,14/11/2021 13:53:39,1636898029587,0,14/11/2021 13:53:49,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,5,4,1,Screen 2,fixation,fixation,449.95900000000256,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
13,1636898039806,14/11/2021 13:53:59,1636898049960,0,14/11/2021 13:54:09,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,20358.5,,,click,1,0,1,0,474,89.68085106382979,,,1,Task,Image4.PNG,1,
14,1636898040040,14/11/2021 13:54:00,1636898050202,0,14/11/2021 13:54:10,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,5,4,2,Screen 1,advancementZone,click_painting,20600.399999999907,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
15,1636898046997,14/11/2021 13:54:06,1636898057150,0,14/11/2021 13:54:17,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,6913,,,,,0,1,0,,,,,,Break,,,
16,1636898050748,14/11/2021 13:54:10,1636898060895,0,14/11/2021 13:54:20,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,3730.600000000093,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
17,1636898051177,14/11/2021 13:54:11,1636898061334,0,14/11/2021 13:54:21,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,449.8289999999979,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1636898054374,14/11/2021 13:54:14,1636898064533,0,14/11/2021 13:54:24,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,3187.8000000002794,,,click,1,0,1,0,416,148,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1636898057370,14/11/2021 13:54:17,1636898067526,0,14/11/2021 13:54:27,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,6181,,,click,2,0,1,0,104,173,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1636898058939,14/11/2021 13:54:18,1636898069086,0,14/11/2021 13:54:29,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,7740.899999999907,,,click,3,0,1,0,168,45,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1636898061184,14/11/2021 13:54:21,1636898071339,0,14/11/2021 13:54:31,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,9998.849000000017,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1636898066385,14/11/2021 13:54:26,1636898076546,0,14/11/2021 13:54:36,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,5185.5,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
23,1636898066829,14/11/2021 13:54:26,1636898076981,0,14/11/2021 13:54:36,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,2,2,Screen 1,fixation,fixation,449.8949999999895,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
24,1636898069928,14/11/2021 13:54:29,1636898080087,0,14/11/2021 13:54:40,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,3096.5,,,click,1,0,1,0,412,149,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
25,1636898071684,14/11/2021 13:54:31,1636898081843,0,14/11/2021 13:54:41,53563,20,task-i37h,,17143737,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,2,3,Screen 2,advancementZone,click_painting,4852.399999999907,,,click,2,0,1,0,354,24,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
