Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,VS_Puzzle,Clicks,Prompt
11,1642076564797,13/01/2022 12:22:44,1642076564221,0,13/01/2022 12:22:44,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,3,2,Screen 1,advancementZone,click_painting,3606,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
12,1642076565654,13/01/2022 12:22:45,1642076564673,0,13/01/2022 12:22:44,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,450.1529999999984,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
13,1642076568298,13/01/2022 12:22:48,1642076567689,0,13/01/2022 12:22:47,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,3006,,,click,1,0,1,0,490,116,,,1,Task,Image1.PNG,1,
14,1642076568498,13/01/2022 12:22:48,1642076567937,0,13/01/2022 12:22:47,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,3253.2999999998137,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
15,1642076570608,13/01/2022 12:22:50,1642076569893,0,13/01/2022 12:22:49,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,1933.7999999998137,,,,,0,1,0,,,,,,Break,,,
16,1642076572752,13/01/2022 12:22:52,1642076571424,0,13/01/2022 12:22:51,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,1,Screen 3,Zone1,continue_button,1516.3999999999069,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
17,1642076572882,13/01/2022 12:22:52,1642076571869,0,13/01/2022 12:22:51,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,2,Screen 1,fixation,fixation,449.91599999999744,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
18,1642076574609,13/01/2022 12:22:54,1642076574033,0,13/01/2022 12:22:54,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,2158.600000000093,,,click,1,0,1,0,353,34,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
19,1642076576229,13/01/2022 12:22:56,1642076575621,0,13/01/2022 12:22:55,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,3746,,,click,2,0,1,0,418,151,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
20,1642076577814,13/01/2022 12:22:57,1642076577238,0,13/01/2022 12:22:57,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,5362.799999999814,,,click,3,0,1,0,98,174,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
21,1642076578104,13/01/2022 12:22:58,1642076577486,0,13/01/2022 12:22:57,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,7,1,3,Screen 2,advancementZone,click_painting,5608.199999999721,,,click limit reached,3,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
22,1642076579585,13/01/2022 12:22:59,1642076579010,0,13/01/2022 12:22:59,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,1,Screen 3,Zone1,continue_button,1513.3000000002794,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1642076580022,13/01/2022 12:23:00,1642076579450,0,13/01/2022 12:22:59,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,2,Screen 1,fixation,fixation,449.77900000000227,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1642076581870,13/01/2022 12:23:01,1642076581300,0,13/01/2022 12:23:01,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,1841.2999999998137,,,click,1,0,1,0,161,53,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
25,1642076582979,13/01/2022 12:23:02,1642076582414,0,13/01/2022 12:23:02,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,2955.399999999907,,,click,2,0,1,0,100,172,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
26,1642076585587,13/01/2022 12:23:05,1642076585009,0,13/01/2022 12:23:05,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,5549.899999999907,,,click,3,0,1,0,417,154,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
27,1642076587372,13/01/2022 12:23:07,1642076586724,0,13/01/2022 12:23:06,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,7265.199999999721,,,click,4,0,1,0,483,93,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
28,1642076589259,13/01/2022 12:23:09,1642076588538,0,13/01/2022 12:23:08,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,advancementZone,click_painting,9079.899999999907,,,click,5,0,1,0,350,27,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
29,1642076590257,13/01/2022 12:23:10,1642076589449,0,13/01/2022 12:23:09,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,8,2,3,Screen 2,Zone1,timelimit_screen,9996.068,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
30,1642076591791,13/01/2022 12:23:11,1642076591047,0,13/01/2022 12:23:11,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,9,1,1,Screen 1,advancementZone,continue_button,1584.5,,,,,0,1,0,,,,,,End,,,
31,1642076593022,13/01/2022 12:23:13,1642076591050,0,13/01/2022 12:23:11,53563,21,task-3u5y,,18489380,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x720,,Visual Search Click on Location,9,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,58780,,,,,0,1,0,,,,,,,,,
1,1641068004739,01/01/2022 20:13:24,1641068063990,0,01/01/2022 20:14:23,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1641072830046,01/01/2022 21:33:50,1641072829435,0,01/01/2022 21:33:49,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
3,1641072891767,01/01/2022 21:34:51,1641072891166,0,01/01/2022 21:34:51,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,61378.29999999993,,,,,0,1,0,,,,,,Instructions,,,
4,1641072892222,01/01/2022 21:34:52,1641072891607,0,01/01/2022 21:34:51,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 2,fixation,fixation,449.97699999999895,,,,,0,1,0,,,,,1,Task,Image3.PNG,1,
5,1641072900565,01/01/2022 21:35:00,1641072899931,0,01/01/2022 21:34:59,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,4,1,2,Screen 1,advancementZone,click_painting,8289.400000000023,,,click,1,0,1,0,612,250,,,1,Task,Image3.PNG,1,
6,1641072900769,01/01/2022 21:35:00,1641072900172,0,01/01/2022 21:35:00,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,4,1,2,Screen 1,advancementZone,click_painting,8529.300000000047,,,click limit reached,1,0,1,0,,,,,1,Task,Image3.PNG,1,
7,1641072901227,01/01/2022 21:35:01,1641072900622,0,01/01/2022 21:35:00,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,3,2,1,Screen 2,fixation,fixation,449.9860000000044,,,,,0,1,0,,,,,1,Task,Image2.PNG,1,
8,1641072907111,01/01/2022 21:35:07,1641072906509,0,01/01/2022 21:35:06,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,5869.099999999977,,,click,1,0,1,0,153,214,,,1,Task,Image2.PNG,1,
9,1641072907394,01/01/2022 21:35:07,1641072906754,0,01/01/2022 21:35:06,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,3,2,2,Screen 1,advancementZone,click_painting,6114.300000000047,,,click limit reached,1,0,1,0,,,,,1,Task,Image2.PNG,1,
10,1641072907803,01/01/2022 21:35:07,1641072907204,0,01/01/2022 21:35:07,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,5,3,1,Screen 2,fixation,fixation,449.9869999999937,,,,,0,1,0,,,,,1,Task,Image4.PNG,1,
11,1641072912538,01/01/2022 21:35:12,1641072911901,0,01/01/2022 21:35:11,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,4677.100000000093,,,click,1,0,1,0,479,93,,,1,Task,Image4.PNG,1,
12,1641072912730,01/01/2022 21:35:12,1641072912138,0,01/01/2022 21:35:12,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,5,3,2,Screen 1,advancementZone,click_painting,4914,,,click limit reached,1,0,1,0,,,,,1,Task,Image4.PNG,1,
13,1641072913183,01/01/2022 21:35:13,1641072912587,0,01/01/2022 21:35:12,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,4,1,Screen 2,fixation,fixation,450,,,,,0,1,0,,,,,1,Task,Image1.PNG,1,
14,1641072914735,01/01/2022 21:35:14,1641072914128,0,01/01/2022 21:35:14,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,1524.7000000000698,,,click,1,0,1,0,490,118,,,1,Task,Image1.PNG,1,
15,1641072915011,01/01/2022 21:35:15,1641072914384,0,01/01/2022 21:35:14,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,4,2,Screen 1,advancementZone,click_painting,1780,,,click limit reached,1,0,1,0,,,,,1,Task,Image1.PNG,1,
16,1641072920420,01/01/2022 21:35:20,1641072919824,0,01/01/2022 21:35:19,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,advancementZone,continue_button,5328.099999999977,,,,,0,1,0,,,,,,Break,,,
17,1641072923327,01/01/2022 21:35:23,1641072922735,0,01/01/2022 21:35:22,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,1,Screen 3,Zone1,continue_button,2799,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
18,1641072923800,01/01/2022 21:35:23,1641072923172,0,01/01/2022 21:35:23,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,2,Screen 1,fixation,fixation,450.0989999999874,,,,,0,1,0,,,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
19,1641072925924,01/01/2022 21:35:25,1641072925324,0,01/01/2022 21:35:25,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,2130.399999999907,,,click,1,0,1,0,99,171,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
20,1641072927433,01/01/2022 21:35:27,1641072926835,0,01/01/2022 21:35:26,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,3641.1999999999534,,,click,2,0,1,0,163,52,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
21,1641072931579,01/01/2022 21:35:31,1641072930531,0,01/01/2022 21:35:30,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,7337.099999999977,,,click,3,0,1,0,481,98,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
22,1641072932518,01/01/2022 21:35:32,1641072931926,0,01/01/2022 21:35:31,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,advancementZone,click_painting,8732.79999999993,,,click,4,0,1,0,415,152,,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
23,1641072934994,01/01/2022 21:35:34,1641072933175,0,01/01/2022 21:35:33,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,8,1,3,Screen 2,Zone1,timelimit_screen,9999.381000000008,,,,,0,1,0,,,1,,2,Task_paced,Image6_many.PNG,10,Find as many Ys as you can within 10 seconds
24,1641072938114,01/01/2022 21:35:38,1641072937503,0,01/01/2022 21:35:37,53563,21,task-3u5y,,18257223,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,Visual Search Click on Location,9,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,7,2,1,Screen 3,Zone1,continue_button,4295.300000000047,,,,,0,1,0,,,,,2,Task_paced,Image5_three.PNG,3,Find three Ys within 10 seconds
